ID,State,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,Recency,Wines,Fruits,Meats,Seafood,Sweets,Premium,Regular,Deals,Website,Catalog,Store,Visits,MC3,MC4,MC5,MC1,MC2,Complaint,Pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,State-Illinois,128249,0,0,59,0,1,0,0,0,1,0,0,0,45,231,69,509,180,69,69,990,4,5,1,4,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,State-Illinois,128164,1,0,50,0,1,0,0,0,0,1,0,0,2,42,5,9,14,9,0,79,1,0,0,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,State-Illinois,128087,1,1,62,0,0,0,1,0,0,1,0,0,57,172,56,107,37,51,241,181,1,2,1,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,State-Other,128072,1,0,34,0,1,0,0,0,0,0,1,0,14,200,56,446,362,186,256,994,3,4,1,6,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,State-Florida,128071,0,0,40,0,0,1,0,0,0,1,0,0,3,103,5,51,0,5,9,154,1,1,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,State-Other,127943,1,1,53,0,0,0,1,0,0,1,0,0,84,28,23,79,14,112,215,42,2,2,2,2,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,State-Other,127938,1,0,32,0,0,1,0,0,0,1,0,0,2,14,79,121,93,5,182,131,2,2,0,3,9,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,State-California,127922,1,0,41,0,0,0,1,0,0,0,0,1,39,173,0,79,0,0,14,238,3,3,0,3,9,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,State-Illinois,127889,1,0,43,0,1,0,0,0,0,0,1,0,50,140,23,103,37,42,131,215,4,2,1,4,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,State-Texas,127803,1,0,47,0,1,0,0,0,0,1,0,0,19,89,14,122,47,42,14,299,3,2,0,4,8,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,State-Illinois,127733,1,0,39,0,1,0,0,0,0,0,0,0,92,61,9,98,19,0,112,75,2,1,1,2,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,State-California,127683,1,0,42,0,0,0,1,0,0,0,0,1,13,5,28,33,0,5,14,56,1,1,0,2,8,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,State-Texas,127590,1,0,38,0,0,0,1,0,0,0,1,0,41,33,19,108,33,0,51,140,1,1,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2651,State-California,127573,1,0,45,0,1,0,0,0,0,1,0,0,33,80,0,14,0,0,5,89,2,1,0,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3160,State-Other,127469,0,0,73,0,1,0,0,0,0,1,0,0,78,56,5,98,9,9,14,164,2,2,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,State-Illinois,127450,0,0,69,0,1,0,0,0,0,0,1,0,64,56,0,61,9,0,47,80,1,1,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,State-Other,127421,0,0,66,0,0,0,0,1,0,1,0,0,64,56,0,61,9,0,47,80,1,1,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,State-Other,127255,1,0,36,0,1,0,0,0,0,1,0,0,90,38,14,89,0,9,14,136,2,2,0,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,State-Florida,127244,1,0,41,0,1,0,0,0,0,1,0,0,64,5,122,117,80,108,70,362,1,3,0,3,9,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,State-California,127242,1,0,50,0,0,1,0,0,0,1,0,0,89,33,108,367,626,231,677,687,2,4,2,5,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,State-Texas,127238,1,1,58,0,0,1,0,0,0,0,0,1,17,19,5,52,0,0,5,71,1,1,0,2,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,State-New York,127215,2,1,59,1,0,0,0,0,0,1,0,0,10,42,5,33,0,14,9,85,2,1,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,State-Other,127213,1,0,48,0,0,1,0,0,0,0,0,1,10,42,5,33,0,14,9,85,2,1,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,State-New York,127203,1,1,70,0,0,0,1,0,0,1,0,0,27,28,33,19,14,19,28,85,1,1,0,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,State-New York,127190,1,0,47,0,0,0,1,0,1,0,0,0,74,477,61,359,94,85,189,887,2,3,1,6,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,State-California,127161,1,0,34,0,1,0,0,0,0,0,1,0,0,14,47,38,14,76,151,38,1,1,1,2,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,State-Texas,127159,1,1,47,0,1,0,0,0,0,0,1,0,52,0,0,5,38,14,9,47,1,1,0,2,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,State-Florida,127116,1,1,59,0,1,0,0,0,0,1,0,0,10,146,5,61,33,9,43,213,4,2,1,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,State-Illinois,127100,1,0,37,0,1,0,0,0,0,0,1,0,50,24,5,28,14,19,14,76,1,0,0,3,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,State-Florida,127100,1,0,37,0,1,0,0,0,0,0,1,0,65,118,14,76,38,24,9,261,2,2,1,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,State-Texas,127071,1,0,52,1,0,0,0,0,0,0,1,0,26,5,5,24,0,14,5,43,1,1,0,2,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,State-Texas,127038,0,0,54,0,0,0,0,1,0,1,0,0,26,52,19,95,48,14,24,204,2,2,0,4,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,State-Texas,126997,0,0,69,0,1,0,0,0,1,0,0,0,71,62,10,71,10,10,38,124,2,2,0,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,State-California,126954,1,0,49,0,0,1,0,0,0,1,0,0,40,48,0,38,0,0,43,43,1,1,0,2,9,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,State-Florida,126907,1,1,44,0,0,0,1,0,0,0,0,0,33,95,5,134,14,14,10,253,3,2,0,3,8,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,State-California,126907,1,1,44,0,0,0,1,0,0,0,0,0,92,215,224,248,100,96,119,764,2,3,1,5,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,State-Other,126887,0,1,61,0,1,0,0,0,0,0,0,0,92,215,224,248,100,96,119,764,2,3,1,5,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,State-Other,126877,0,0,51,0,0,1,0,0,0,0,1,0,23,10,38,48,57,67,110,110,3,2,1,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,State-Texas,126872,0,0,39,0,1,0,0,0,0,1,0,0,12,5,0,24,0,14,43,0,1,0,0,3,3,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,State-New York,126868,1,0,29,0,0,1,0,0,1,0,0,0,5,19,5,24,10,0,19,38,1,1,0,2,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,State-Texas,126850,1,1,49,0,0,0,1,0,0,0,0,0,49,72,38,77,53,24,106,159,4,2,0,4,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3199,State-Illinois,126816,0,0,34,0,0,1,0,0,0,1,0,0,50,10,29,19,14,5,43,34,1,1,0,2,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,State-Texas,126759,1,0,48,1,0,0,0,0,0,1,0,0,39,19,34,72,63,43,72,159,3,2,1,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,State-Illinois,126751,2,0,46,0,1,0,0,0,0,1,0,0,61,24,5,63,14,24,5,125,1,1,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,State-New York,126646,1,0,36,0,0,0,1,0,0,1,0,0,77,53,34,43,14,5,53,97,1,1,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,State-Illinois,126642,1,0,53,1,0,0,0,0,0,0,0,1,84,72,48,92,39,82,97,237,3,2,1,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,State-Florida,126576,1,0,34,0,0,1,0,0,0,1,0,0,84,72,48,92,39,82,97,237,3,2,1,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,State-Other,126518,1,1,71,0,0,1,0,0,0,0,0,1,49,106,10,87,0,10,58,155,3,3,0,3,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,State-Other,126490,0,0,62,0,0,0,1,0,0,0,0,0,29,10,10,53,199,34,53,252,1,2,0,3,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,State-Illinois,126490,0,0,62,0,0,0,1,0,0,0,0,0,1,19,10,58,34,24,126,19,2,1,2,2,6,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,State-Illinois,126487,1,0,42,0,0,1,0,0,1,0,0,0,87,29,5,10,10,0,19,34,1,1,0,2,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,State-California,126326,0,0,44,0,0,0,1,0,0,0,0,0,45,44,19,88,34,24,24,185,2,2,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,State-New York,126304,1,0,51,0,1,0,0,0,0,1,0,0,51,24,10,39,10,10,44,49,1,0,1,2,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,State-Texas,126290,1,1,48,0,0,0,1,0,0,1,0,0,34,39,34,44,63,29,59,151,2,2,0,3,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,State-Florida,126228,1,0,47,0,1,0,0,0,0,1,0,0,75,5,15,29,15,29,73,20,1,1,1,2,7,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,State-Other,126224,1,0,42,0,1,0,0,0,0,0,0,0,18,5,29,10,15,29,15,73,1,1,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,State-Illinois,126150,2,1,64,1,0,0,0,0,0,1,0,0,35,157,5,315,79,59,418,197,3,2,2,3,6,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,State-Illinois,126095,1,0,30,0,0,1,0,0,0,1,0,0,15,197,15,148,49,34,54,389,3,3,0,3,9,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,State-Florida,126091,1,1,63,0,0,0,1,0,0,1,0,0,15,197,15,148,49,34,54,389,3,3,0,3,9,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,State-Other,126091,1,1,63,0,0,0,1,0,0,1,0,0,82,5,20,15,39,44,35,89,1,1,0,3,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148,State-Other,126067,1,0,46,0,1,0,0,0,0,1,0,0,48,10,10,20,64,64,20,148,1,1,0,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,State-Illinois,125965,0,0,40,0,1,0,0,0,1,0,0,0,57,94,0,25,0,0,40,79,2,1,0,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,State-Florida,125959,1,1,50,1,0,0,0,0,0,0,0,0,46,5,45,40,54,15,109,50,3,3,0,3,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,State-Florida,125930,1,1,53,0,0,1,0,0,0,1,0,0,51,74,0,54,0,10,45,94,1,1,1,2,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,State-Florida,125851,1,0,42,0,0,0,1,0,0,1,0,0,51,74,0,54,0,10,45,94,1,1,1,2,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,State-Other,125818,1,0,49,1,0,0,0,0,0,1,0,0,45,50,5,89,50,20,35,178,1,1,1,2,9,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,State-Florida,125804,1,0,42,0,1,0,0,0,0,0,0,0,26,5,15,20,10,10,30,30,1,1,0,2,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,State-California,125721,1,0,49,0,1,0,0,0,0,1,0,0,36,20,45,60,55,10,40,149,2,1,1,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,State-Illinois,125707,1,0,36,0,0,1,0,0,1,0,0,0,79,20,0,20,0,0,25,15,1,1,0,2,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,State-New York,125545,1,0,33,0,1,0,0,0,0,1,0,0,10,10,25,35,0,90,90,70,2,2,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745,State-Texas,125509,1,0,46,1,0,0,0,0,0,0,0,1,72,10,40,40,30,5,45,80,2,1,0,3,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,State-Other,125509,1,0,46,1,0,0,0,0,0,0,0,1,32,15,30,35,0,0,15,65,1,0,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,State-Florida,125443,1,0,31,0,1,0,0,0,1,0,0,0,52,5,20,50,146,0,181,40,1,1,1,2,6,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,State-Other,125410,1,0,47,0,1,0,0,0,0,1,0,0,52,5,20,50,146,0,181,40,1,1,1,2,6,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2629,State-Illinois,125358,0,1,73,0,0,0,0,1,0,0,0,1,16,30,50,60,15,76,202,30,3,3,1,2,8,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,State-Florida,125315,1,0,43,0,0,0,1,0,0,0,0,0,86,50,35,126,30,15,35,222,1,3,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,State-Other,125293,1,0,51,0,1,0,0,0,0,1,0,0,98,40,20,51,30,35,30,146,2,2,0,4,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,State-Texas,125293,1,0,51,0,1,0,0,0,0,1,0,0,16,25,15,20,20,5,0,86,1,1,0,2,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,State-Other,125271,1,0,37,0,1,0,0,0,0,1,0,0,3,101,15,81,0,20,5,212,3,2,0,4,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,State-California,125252,1,0,34,0,1,0,0,0,0,1,0,0,94,5,15,30,51,0,46,56,1,1,0,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,State-Illinois,125224,1,0,48,0,1,0,0,0,1,0,0,0,94,5,15,30,51,0,46,56,1,1,0,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,State-Florida,125176,1,1,44,0,0,0,1,0,0,0,0,0,97,142,172,314,56,71,223,532,3,4,0,4,9,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,State-New York,125130,1,0,40,0,0,0,1,0,0,0,0,0,46,20,97,46,142,127,86,346,3,3,0,4,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,State-Other,125008,1,0,32,0,0,1,0,0,0,1,0,0,9,15,10,41,102,0,87,81,2,2,1,2,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,State-Other,124884,1,0,48,0,1,0,0,0,0,0,0,0,98,372,143,1106,51,122,586,1208,3,6,1,6,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,State-Texas,124882,1,0,42,0,0,0,1,0,1,0,0,0,58,10,20,10,0,56,26,71,1,1,0,2,9,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,State-Texas,124882,1,0,42,0,0,0,1,0,1,0,0,0,82,5,31,10,41,10,61,36,1,1,0,2,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,State-Illinois,124762,1,0,48,0,0,1,0,0,0,1,0,0,6,82,184,107,102,317,553,241,1,4,1,3,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,State-New York,124711,0,0,38,0,1,0,0,0,0,1,0,0,94,41,46,46,10,26,113,56,1,1,1,3,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,State-California,124683,1,0,30,0,1,0,0,0,0,0,0,0,66,36,10,41,15,10,15,97,1,1,0,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,State-Florida,124645,1,0,32,0,1,0,0,0,0,1,0,0,3,21,5,36,10,5,10,67,2,1,0,3,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,State-Illinois,124639,1,1,47,0,1,0,0,0,0,1,0,0,79,46,5,31,15,0,21,77,1,1,0,2,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,State-California,124594,1,0,41,0,0,0,1,0,1,0,0,0,7,72,36,57,57,0,26,196,2,2,0,3,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619,State-Texas,124594,1,0,41,0,0,0,1,0,1,0,0,0,68,72,5,109,10,16,129,83,3,3,1,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,State-Texas,124570,1,0,36,0,1,0,0,0,0,1,0,0,47,10,5,93,103,57,83,186,1,2,0,3,6,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,State-Illinois,124480,1,0,39,0,1,0,0,0,1,0,0,0,80,83,62,93,36,5,67,212,1,2,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3196,State-Other,124434,2,0,48,0,1,0,0,0,0,1,0,0,3,5,42,31,21,42,83,57,1,1,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,State-Other,124401,0,0,41,0,0,0,1,0,0,0,1,0,64,115,0,31,31,10,31,156,1,1,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,State-New York,124367,1,0,38,0,0,1,0,0,1,0,0,0,97,31,31,151,63,78,42,313,3,2,1,3,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,State-Other,124336,1,0,39,0,0,1,0,0,0,0,0,0,65,26,120,78,0,94,73,245,2,2,0,3,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,State-Other,124279,0,0,30,0,1,0,0,0,1,0,0,0,76,31,16,73,78,37,188,47,3,3,1,2,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,State-Illinois,124221,0,0,61,0,0,0,1,0,0,1,0,0,46,94,0,21,0,0,5,110,1,1,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,State-California,124206,1,0,50,0,0,1,0,0,0,1,0,0,84,141,10,73,0,0,0,225,3,3,1,3,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,State-Texas,124163,1,1,50,0,0,1,0,0,0,1,0,0,76,21,115,58,16,37,168,79,2,3,0,3,8,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,State-Illinois,124072,1,0,37,0,0,1,0,0,0,1,0,0,87,131,26,100,37,0,121,173,3,3,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,State-Other,124027,1,0,44,0,1,0,0,0,0,1,0,0,13,21,126,58,84,5,131,163,1,2,0,4,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,State-Illinois,123976,1,0,36,0,0,0,1,0,0,1,0,0,53,31,0,16,0,0,5,42,1,0,0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,State-New York,123957,1,0,45,0,1,0,0,0,0,1,0,0,67,47,37,68,16,11,105,74,1,1,1,2,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,State-New York,123910,1,0,51,1,0,0,0,0,0,1,0,0,51,147,32,142,63,89,205,268,1,3,0,3,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,State-Florida,123830,0,0,33,0,0,1,0,0,0,0,0,0,39,200,79,284,16,42,153,468,3,3,0,4,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,State-Illinois,123763,1,0,43,0,0,1,0,0,0,1,0,0,71,11,0,32,42,32,26,90,1,1,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,State-California,123748,1,0,52,1,0,0,0,0,0,0,1,0,92,26,190,37,0,53,238,69,2,3,0,3,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,State-Illinois,123724,1,0,41,0,0,0,1,0,1,0,0,0,97,550,106,534,127,79,26,1369,6,5,1,5,9,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,State-Other,123718,1,0,44,0,1,0,0,0,0,0,0,0,72,0,0,5,11,64,26,53,1,1,0,2,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,State-Florida,123661,1,0,38,0,0,0,1,0,0,0,1,0,29,101,16,32,21,11,64,117,1,1,0,3,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,State-Florida,123626,1,0,50,0,1,0,0,0,0,0,0,1,91,281,16,260,37,21,27,589,4,3,0,4,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,State-New York,123616,1,0,38,0,0,1,0,0,0,0,0,0,71,69,11,95,32,5,0,212,2,2,0,3,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,State-Texas,123559,1,0,47,0,1,0,0,0,0,0,0,0,82,43,16,48,101,21,117,112,3,1,1,3,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,State-Texas,123539,0,0,63,0,1,0,0,0,0,1,0,0,83,21,32,43,32,16,53,90,1,2,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2658,State-Florida,123536,1,0,37,0,1,0,0,0,0,0,0,1,98,187,0,59,0,0,11,235,4,2,1,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702,State-New York,123529,0,1,55,0,0,1,0,0,1,0,0,0,29,86,91,102,107,112,118,380,3,3,2,2,8,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,State-Florida,123478,0,0,55,0,0,1,0,0,0,1,0,0,67,102,16,102,21,27,139,129,3,3,0,3,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,State-California,123477,1,0,34,0,1,0,0,0,0,1,0,0,75,75,5,38,11,5,5,129,1,2,0,2,9,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,State-New York,123442,1,0,33,0,0,1,0,0,0,1,0,0,75,75,5,38,11,5,5,129,1,2,0,2,9,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
